sent_id,sys_name,rater_id,structural_simplicity
48,SENTS-h4_default_model,3,2
49,SENTS-h4_default_model,1,0
49,SENTS-h4_default_model,2,0
49,SENTS-h4_default_model,3,-1
50,SENTS-h4_default_model,1,1
50,SENTS-h4_default_model,2,0
50,SENTS-h4_default_model,3,-1
51,SENTS-h4_default_model,1,1
51,SENTS-h4_default_model,2,1
51,SENTS-h4_default_model,3,1
52,SENTS-h4_default_model,1,2
52,SENTS-h4_default_model,2,1
52,SENTS-h4_default_model,3,2
53,SENTS-h4_default_model,1,0
53,SENTS-h4_default_model,2,0
53,SENTS-h4_default_model,3,-1
54,SENTS-h4_default_model,1,0
54,SENTS-h4_default_model,2,0
54,SENTS-h4_default_model,3,-1
55,SENTS-h4_default_model,1,1
55,SENTS-h4_default_model,2,0
55,SENTS-h4_default_model,3,1
56,SENTS-h4_default_model,1,1
56,SENTS-h4_default_model,2,1
56,SENTS-h4_default_model,3,2
57,SENTS-h4_default_model,1,1
57,SENTS-h4_default_model,2,0
57,SENTS-h4_default_model,3,1
58,SENTS-h4_default_model,1,0
58,SENTS-h4_default_model,2,0
58,SENTS-h4_default_model,3,0
59,SENTS-h4_default_model,1,0
59,SENTS-h4_default_model,2,2
59,SENTS-h4_default_model,3,1
60,SENTS-h4_default_model,1,0
60,SENTS-h4_default_model,2,0
60,SENTS-h4_default_model,3,0
61,SENTS-h4_default_model,1,0
61,SENTS-h4_default_model,2,-1
61,SENTS-h4_default_model,3,-1
62,SENTS-h4_default_model,1,1
62,SENTS-h4_default_model,2,1
62,SENTS-h4_default_model,3,1
63,SENTS-h4_default_model,1,0
63,SENTS-h4_default_model,2,0
63,SENTS-h4_default_model,3,-1
64,SENTS-h4_default_model,1,0
64,SENTS-h4_default_model,2,-1
64,SENTS-h4_default_model,3,-1
65,SENTS-h4_default_model,1,0
65,SENTS-h4_default_model,2,0
65,SENTS-h4_default_model,3,0
66,SENTS-h4_default_model,1,2
66,SENTS-h4_default_model,2,2
66,SENTS-h4_default_model,3,2
67,SENTS-h4_default_model,1,1
67,SENTS-h4_default_model,2,1
67,SENTS-h4_default_model,3,2
68,SENTS-h4_default_model,1,0
68,SENTS-h4_default_model,2,0
68,SENTS-h4_default_model,3,0
69,SENTS-h4_default_model,1,2
69,SENTS-h4_default_model,2,1
69,SENTS-h4_default_model,3,2
70,SENTS-h4_default_model,1,0
70,SENTS-h4_default_model,2,0
70,SENTS-h4_default_model,3,0
1,SENTS-h4^m_default_model,1,1
1,SENTS-h4^m_default_model,2,1
1,SENTS-h4^m_default_model,3,1
2,SENTS-h4^m_default_model,1,1
2,SENTS-h4^m_default_model,2,0
2,SENTS-h4^m_default_model,3,1
3,SENTS-h4^m_default_model,1,0
3,SENTS-h4^m_default_model,2,0
3,SENTS-h4^m_default_model,3,0
4,SENTS-h4^m_default_model,1,0
4,SENTS-h4^m_default_model,2,0
4,SENTS-h4^m_default_model,3,0
5,SENTS-h4^m_default_model,1,2
5,SENTS-h4^m_default_model,2,0
5,SENTS-h4^m_default_model,3,1
6,SENTS-h4^m_default_model,1,0
6,SENTS-h4^m_default_model,2,0
6,SENTS-h4^m_default_model,3,0
7,SENTS-h4^m_default_model,1,0
7,SENTS-h4^m_default_model,2,0
7,SENTS-h4^m_default_model,3,0
8,SENTS-h4^m_default_model,1,0
8,SENTS-h4^m_default_model,2,0
8,SENTS-h4^m_default_model,3,-1
9,SENTS-h4^m_default_model,1,1
9,SENTS-h4^m_default_model,2,0
9,SENTS-h4^m_default_model,3,-1
10,SENTS-h4^m_default_model,1,2
10,SENTS-h4^m_default_model,2,1
10,SENTS-h4^m_default_model,3,1
11,SENTS-h4^m_default_model,1,1
11,SENTS-h4^m_default_model,2,1
11,SENTS-h4^m_default_model,3,1
12,SENTS-h4^m_default_model,1,-1
12,SENTS-h4^m_default_model,2,-1
12,SENTS-h4^m_default_model,3,-1
13,SENTS-h4^m_default_model,1,2
13,SENTS-h4^m_default_model,2,1
13,SENTS-h4^m_default_model,3,1
14,SENTS-h4^m_default_model,1,1
14,SENTS-h4^m_default_model,2,1
14,SENTS-h4^m_default_model,3,1
15,SENTS-h4^m_default_model,1,1
15,SENTS-h4^m_default_model,2,0
15,SENTS-h4^m_default_model,3,1
16,SENTS-h4^m_default_model,1,0
16,SENTS-h4^m_default_model,2,0
16,SENTS-h4^m_default_model,3,0
17,SENTS-h4^m_default_model,1,0
17,SENTS-h4^m_default_model,2,0
17,SENTS-h4^m_default_model,3,-1
18,SENTS-h4^m_default_model,1,0
18,SENTS-h4^m_default_model,2,0
18,SENTS-h4^m_default_model,3,0
19,SENTS-h4^m_default_model,1,-1
19,SENTS-h4^m_default_model,2,0
19,SENTS-h4^m_default_model,3,0
20,SENTS-h4^m_default_model,1,2
20,SENTS-h4^m_default_model,2,2
20,SENTS-h4^m_default_model,3,2
21,SENTS-h4^m_default_model,1,0
21,SENTS-h4^m_default_model,2,0
21,SENTS-h4^m_default_model,3,-1
22,SENTS-h4^m_default_model,1,0
22,SENTS-h4^m_default_model,2,0
22,SENTS-h4^m_default_model,3,0
23,SENTS-h4^m_default_model,1,1
23,SENTS-h4^m_default_model,2,0
23,SENTS-h4^m_default_model,3,-1
24,SENTS-h4^m_default_model,1,1
24,SENTS-h4^m_default_model,2,1
24,SENTS-h4^m_default_model,3,1
25,SENTS-h4^m_default_model,1,0
25,SENTS-h4^m_default_model,2,-1
25,SENTS-h4^m_default_model,3,-1
26,SENTS-h4^m_default_model,1,0
26,SENTS-h4^m_default_model,2,0
26,SENTS-h4^m_default_model,3,-1
27,SENTS-h4^m_default_model,1,1
27,SENTS-h4^m_default_model,2,1
27,SENTS-h4^m_default_model,3,1
28,SENTS-h4^m_default_model,1,2
28,SENTS-h4^m_default_model,2,0
28,SENTS-h4^m_default_model,3,-1
29,SENTS-h4^m_default_model,1,2
29,SENTS-h4^m_default_model,2,1
29,SENTS-h4^m_default_model,3,1
30,SENTS-h4^m_default_model,1,1
30,SENTS-h4^m_default_model,2,0
30,SENTS-h4^m_default_model,3,1
31,SENTS-h4^m_default_model,1,0
31,SENTS-h4^m_default_model,2,0
31,SENTS-h4^m_default_model,3,0
32,SENTS-h4^m_default_model,1,0
32,SENTS-h4^m_default_model,2,0
32,SENTS-h4^m_default_model,3,-1
33,SENTS-h4^m_default_model,1,0
33,SENTS-h4^m_default_model,2,0
33,SENTS-h4^m_default_model,3,-1
34,SENTS-h4^m_default_model,1,1
34,SENTS-h4^m_default_model,2,0
34,SENTS-h4^m_default_model,3,1
35,SENTS-h4^m_default_model,1,1
35,SENTS-h4^m_default_model,2,2
35,SENTS-h4^m_default_model,3,-1
36,SENTS-h4^m_default_model,1,1
36,SENTS-h4^m_default_model,2,1
36,SENTS-h4^m_default_model,3,1
37,SENTS-h4^m_default_model,1,2
37,SENTS-h4^m_default_model,2,1
37,SENTS-h4^m_default_model,3,1
38,SENTS-h4^m_default_model,1,1
38,SENTS-h4^m_default_model,2,0
38,SENTS-h4^m_default_model,3,1
39,SENTS-h4^m_default_model,1,-1
39,SENTS-h4^m_default_model,2,0
39,SENTS-h4^m_default_model,3,0
40,SENTS-h4^m_default_model,1,2
40,SENTS-h4^m_default_model,2,2
40,SENTS-h4^m_default_model,3,1
41,SENTS-h4^m_default_model,1,1
41,SENTS-h4^m_default_model,2,0
41,SENTS-h4^m_default_model,3,-1
42,SENTS-h4^m_default_model,1,0
42,SENTS-h4^m_default_model,2,0
42,SENTS-h4^m_default_model,3,0
43,SENTS-h4^m_default_model,1,1
43,SENTS-h4^m_default_model,2,0
43,SENTS-h4^m_default_model,3,-1
44,SENTS-h4^m_default_model,1,1
44,SENTS-h4^m_default_model,2,0
44,SENTS-h4^m_default_model,3,-1
45,SENTS-h4^m_default_model,1,0
45,SENTS-h4^m_default_model,2,0
45,SENTS-h4^m_default_model,3,-1
46,SENTS-h4^m_default_model,1,0
46,SENTS-h4^m_default_model,2,0
46,SENTS-h4^m_default_model,3,0
47,SENTS-h4^m_default_model,1,0
47,SENTS-h4^m_default_model,2,0
47,SENTS-h4^m_default_model,3,-1
48,SENTS-h4^m_default_model,1,1
48,SENTS-h4^m_default_model,2,0
48,SENTS-h4^m_default_model,3,0
49,SENTS-h4^m_default_model,1,-1
49,SENTS-h4^m_default_model,2,0
49,SENTS-h4^m_default_model,3,0
50,SENTS-h4^m_default_model,1,2
50,SENTS-h4^m_default_model,2,1
50,SENTS-h4^m_default_model,3,1
51,SENTS-h4^m_default_model,1,0
51,SENTS-h4^m_default_model,2,0
51,SENTS-h4^m_default_model,3,0
52,SENTS-h4^m_default_model,1,1
52,SENTS-h4^m_default_model,2,1
52,SENTS-h4^m_default_model,3,2
53,SENTS-h4^m_default_model,1,0
53,SENTS-h4^m_default_model,2,0
53,SENTS-h4^m_default_model,3,0
54,SENTS-h4^m_default_model,1,1
54,SENTS-h4^m_default_model,2,1
54,SENTS-h4^m_default_model,3,1
55,SENTS-h4^m_default_model,1,2
55,SENTS-h4^m_default_model,2,0
55,SENTS-h4^m_default_model,3,-1
56,SENTS-h4^m_default_model,1,0
56,SENTS-h4^m_default_model,2,-1
56,SENTS-h4^m_default_model,3,-1
57,SENTS-h4^m_default_model,1,1
57,SENTS-h4^m_default_model,2,0
57,SENTS-h4^m_default_model,3,1
58,SENTS-h4^m_default_model,1,1
58,SENTS-h4^m_default_model,2,0
58,SENTS-h4^m_default_model,3,1
59,SENTS-h4^m_default_model,1,1
59,SENTS-h4^m_default_model,2,1
59,SENTS-h4^m_default_model,3,-1
60,SENTS-h4^m_default_model,1,0
60,SENTS-h4^m_default_model,2,0
60,SENTS-h4^m_default_model,3,0
61,SENTS-h4^m_default_model,1,1
61,SENTS-h4^m_default_model,2,0
61,SENTS-h4^m_default_model,3,1
62,SENTS-h4^m_default_model,1,0
62,SENTS-h4^m_default_model,2,0
62,SENTS-h4^m_default_model,3,0
63,SENTS-h4^m_default_model,1,1
63,SENTS-h4^m_default_model,2,0
63,SENTS-h4^m_default_model,3,0
64,SENTS-h4^m_default_model,1,0
64,SENTS-h4^m_default_model,2,0
64,SENTS-h4^m_default_model,3,0
65,SENTS-h4^m_default_model,1,0
65,SENTS-h4^m_default_model,2,0
65,SENTS-h4^m_default_model,3,0
66,SENTS-h4^m_default_model,1,1
66,SENTS-h4^m_default_model,2,2
66,SENTS-h4^m_default_model,3,1
67,SENTS-h4^m_default_model,1,1
67,SENTS-h4^m_default_model,2,0
67,SENTS-h4^m_default_model,3,1
68,SENTS-h4^m_default_model,1,0
68,SENTS-h4^m_default_model,2,0
68,SENTS-h4^m_default_model,3,-1
69,SENTS-h4^m_default_model,1,2
69,SENTS-h4^m_default_model,2,0
69,SENTS-h4^m_default_model,3,1
70,SENTS-h4^m_default_model,1,0
70,SENTS-h4^m_default_model,2,0
70,SENTS-h4^m_default_model,3,0
1,SENTS-h4_w2v_model,1,2
1,SENTS-h4_w2v_model,2,1
1,SENTS-h4_w2v_model,3,2
2,SENTS-h4_w2v_model,1,1
2,SENTS-h4_w2v_model,2,1
2,SENTS-h4_w2v_model,3,2
3,SENTS-h4_w2v_model,1,0
3,SENTS-h4_w2v_model,2,0
3,SENTS-h4_w2v_model,3,0
4,SENTS-h4_w2v_model,1,0
4,SENTS-h4_w2v_model,2,0
4,SENTS-h4_w2v_model,3,0
5,SENTS-h4_w2v_model,1,1
5,SENTS-h4_w2v_model,2,0
5,SENTS-h4_w2v_model,3,1
6,SENTS-h4_w2v_model,1,0
6,SENTS-h4_w2v_model,2,0
6,SENTS-h4_w2v_model,3,0
7,SENTS-h4_w2v_model,1,-1
7,SENTS-h4_w2v_model,2,-1
7,SENTS-h4_w2v_model,3,0
8,SENTS-h4_w2v_model,1,0
8,SENTS-h4_w2v_model,2,0
8,SENTS-h4_w2v_model,3,0
9,SENTS-h4_w2v_model,1,2
9,SENTS-h4_w2v_model,2,1
9,SENTS-h4_w2v_model,3,2
10,SENTS-h4_w2v_model,1,2
10,SENTS-h4_w2v_model,2,0
10,SENTS-h4_w2v_model,3,1
11,SENTS-h4_w2v_model,1,0
11,SENTS-h4_w2v_model,2,0
11,SENTS-h4_w2v_model,3,-1
12,SENTS-h4_w2v_model,1,0
12,SENTS-h4_w2v_model,2,0
12,SENTS-h4_w2v_model,3,0
13,SENTS-h4_w2v_model,1,1
13,SENTS-h4_w2v_model,2,0
13,SENTS-h4_w2v_model,3,1
14,SENTS-h4_w2v_model,1,0
14,SENTS-h4_w2v_model,2,-1
14,SENTS-h4_w2v_model,3,0
15,SENTS-h4_w2v_model,1,1
15,SENTS-h4_w2v_model,2,0
15,SENTS-h4_w2v_model,3,-1
16,SENTS-h4_w2v_model,1,0
16,SENTS-h4_w2v_model,2,0
16,SENTS-h4_w2v_model,3,0
17,SENTS-h4_w2v_model,1,2
17,SENTS-h4_w2v_model,2,1
17,SENTS-h4_w2v_model,3,1
18,SENTS-h4_w2v_model,1,1
18,SENTS-h4_w2v_model,2,0
18,SENTS-h4_w2v_model,3,-1
19,SENTS-h4_w2v_model,1,-1
19,SENTS-h4_w2v_model,2,0
19,SENTS-h4_w2v_model,3,-1
20,SENTS-h4_w2v_model,1,0
20,SENTS-h4_w2v_model,2,0
20,SENTS-h4_w2v_model,3,0
21,SENTS-h4_w2v_model,1,-1
21,SENTS-h4_w2v_model,2,0
21,SENTS-h4_w2v_model,3,-1
22,SENTS-h4_w2v_model,1,0
22,SENTS-h4_w2v_model,2,0
22,SENTS-h4_w2v_model,3,1
23,SENTS-h4_w2v_model,1,1
23,SENTS-h4_w2v_model,2,0
23,SENTS-h4_w2v_model,3,0
24,SENTS-h4_w2v_model,1,1
24,SENTS-h4_w2v_model,2,1
24,SENTS-h4_w2v_model,3,1
25,SENTS-h4_w2v_model,1,-1
25,SENTS-h4_w2v_model,2,0
25,SENTS-h4_w2v_model,3,0
26,SENTS-h4_w2v_model,1,-1
26,SENTS-h4_w2v_model,2,0
26,SENTS-h4_w2v_model,3,-1
27,SENTS-h4_w2v_model,1,0
27,SENTS-h4_w2v_model,2,0
27,SENTS-h4_w2v_model,3,-1
28,SENTS-h4_w2v_model,1,2
28,SENTS-h4_w2v_model,2,1
28,SENTS-h4_w2v_model,3,1
29,SENTS-h4_w2v_model,1,0
29,SENTS-h4_w2v_model,2,0
29,SENTS-h4_w2v_model,3,0
30,SENTS-h4_w2v_model,1,1
30,SENTS-h4_w2v_model,2,1
30,SENTS-h4_w2v_model,3,1
31,SENTS-h4_w2v_model,1,0
31,SENTS-h4_w2v_model,2,0
31,SENTS-h4_w2v_model,3,1
32,SENTS-h4_w2v_model,1,0
32,SENTS-h4_w2v_model,2,0
32,SENTS-h4_w2v_model,3,-1
33,SENTS-h4_w2v_model,1,0
33,SENTS-h4_w2v_model,2,0
33,SENTS-h4_w2v_model,3,-1
34,SENTS-h4_w2v_model,1,-1
34,SENTS-h4_w2v_model,2,0
34,SENTS-h4_w2v_model,3,-1
35,SENTS-h4_w2v_model,1,2
35,SENTS-h4_w2v_model,2,2
35,SENTS-h4_w2v_model,3,1
36,SENTS-h4_w2v_model,1,1
36,SENTS-h4_w2v_model,2,1
36,SENTS-h4_w2v_model,3,2
37,SENTS-h4_w2v_model,1,-1
37,SENTS-h4_w2v_model,2,0
37,SENTS-h4_w2v_model,3,-1
38,SENTS-h4_w2v_model,1,2
38,SENTS-h4_w2v_model,2,0
38,SENTS-h4_w2v_model,3,2
39,SENTS-h4_w2v_model,1,0
39,SENTS-h4_w2v_model,2,0
39,SENTS-h4_w2v_model,3,0
40,SENTS-h4_w2v_model,1,1
40,SENTS-h4_w2v_model,2,1
40,SENTS-h4_w2v_model,3,1
41,SENTS-h4_w2v_model,1,1
41,SENTS-h4_w2v_model,2,0
41,SENTS-h4_w2v_model,3,-2
42,SENTS-h4_w2v_model,1,0
42,SENTS-h4_w2v_model,2,0
42,SENTS-h4_w2v_model,3,1
43,SENTS-h4_w2v_model,1,1
43,SENTS-h4_w2v_model,2,0
43,SENTS-h4_w2v_model,3,1
44,SENTS-h4_w2v_model,1,0
44,SENTS-h4_w2v_model,2,0
44,SENTS-h4_w2v_model,3,0
45,SENTS-h4_w2v_model,1,1
45,SENTS-h4_w2v_model,2,1
45,SENTS-h4_w2v_model,3,2
46,SENTS-h4_w2v_model,1,0
46,SENTS-h4_w2v_model,2,0
46,SENTS-h4_w2v_model,3,-1
47,SENTS-h4_w2v_model,1,1
47,SENTS-h4_w2v_model,2,0
47,SENTS-h4_w2v_model,3,1
48,SENTS-h4_w2v_model,1,0
48,SENTS-h4_w2v_model,2,-1
48,SENTS-h4_w2v_model,3,-1
49,SENTS-h4_w2v_model,1,1
49,SENTS-h4_w2v_model,2,0
49,SENTS-h4_w2v_model,3,-1
50,SENTS-h4_w2v_model,1,1
50,SENTS-h4_w2v_model,2,1
50,SENTS-h4_w2v_model,3,1
51,SENTS-h4_w2v_model,1,2
51,SENTS-h4_w2v_model,2,0
51,SENTS-h4_w2v_model,3,1
52,SENTS-h4_w2v_model,1,2
52,SENTS-h4_w2v_model,2,2
52,SENTS-h4_w2v_model,3,2
53,SENTS-h4_w2v_model,1,0
53,SENTS-h4_w2v_model,2,0
53,SENTS-h4_w2v_model,3,0
54,SENTS-h4_w2v_model,1,0
54,SENTS-h4_w2v_model,2,0
54,SENTS-h4_w2v_model,3,-1
55,SENTS-h4_w2v_model,1,1
55,SENTS-h4_w2v_model,2,0
55,SENTS-h4_w2v_model,3,1
56,SENTS-h4_w2v_model,1,1
56,SENTS-h4_w2v_model,2,0
56,SENTS-h4_w2v_model,3,1
57,SENTS-h4_w2v_model,1,0
57,SENTS-h4_w2v_model,2,0
57,SENTS-h4_w2v_model,3,0
58,SENTS-h4_w2v_model,1,1
58,SENTS-h4_w2v_model,2,1
58,SENTS-h4_w2v_model,3,1
59,SENTS-h4_w2v_model,1,1
59,SENTS-h4_w2v_model,2,1
59,SENTS-h4_w2v_model,3,-1
60,SENTS-h4_w2v_model,1,1
60,SENTS-h4_w2v_model,2,1
60,SENTS-h4_w2v_model,3,2
61,SENTS-h4_w2v_model,1,-1
61,SENTS-h4_w2v_model,2,-1
61,SENTS-h4_w2v_model,3,-2
62,SENTS-h4_w2v_model,1,1
62,SENTS-h4_w2v_model,2,1
62,SENTS-h4_w2v_model,3,1
63,SENTS-h4_w2v_model,1,0
63,SENTS-h4_w2v_model,2,1
63,SENTS-h4_w2v_model,3,1
64,SENTS-h4_w2v_model,1,1
64,SENTS-h4_w2v_model,2,0
64,SENTS-h4_w2v_model,3,1
65,SENTS-h4_w2v_model,1,0
65,SENTS-h4_w2v_model,2,0
65,SENTS-h4_w2v_model,3,0
66,SENTS-h4_w2v_model,1,1
66,SENTS-h4_w2v_model,2,2
66,SENTS-h4_w2v_model,3,1
67,SENTS-h4_w2v_model,1,2
67,SENTS-h4_w2v_model,2,1
67,SENTS-h4_w2v_model,3,1
68,SENTS-h4_w2v_model,1,0
68,SENTS-h4_w2v_model,2,0
68,SENTS-h4_w2v_model,3,-1
69,SENTS-h4_w2v_model,1,0
69,SENTS-h4_w2v_model,2,0
69,SENTS-h4_w2v_model,3,0
70,SENTS-h4_w2v_model,1,0
70,SENTS-h4_w2v_model,2,0
70,SENTS-h4_w2v_model,3,1
1,SENTS-h4^m_w2v_model,1,1
1,SENTS-h4^m_w2v_model,2,1
1,SENTS-h4^m_w2v_model,3,1
2,SENTS-h4^m_w2v_model,1,0
2,SENTS-h4^m_w2v_model,2,0
2,SENTS-h4^m_w2v_model,3,1
3,SENTS-h4^m_w2v_model,1,1
3,SENTS-h4^m_w2v_model,2,0
3,SENTS-h4^m_w2v_model,3,0
4,SENTS-h4^m_w2v_model,1,0
4,SENTS-h4^m_w2v_model,2,0
4,SENTS-h4^m_w2v_model,3,-1
5,SENTS-h4^m_w2v_model,1,1
5,SENTS-h4^m_w2v_model,2,0
5,SENTS-h4^m_w2v_model,3,-1
6,SENTS-h4^m_w2v_model,1,0
6,SENTS-h4^m_w2v_model,2,0
6,SENTS-h4^m_w2v_model,3,0
7,SENTS-h4^m_w2v_model,1,0
7,SENTS-h4^m_w2v_model,2,0
7,SENTS-h4^m_w2v_model,3,0
8,SENTS-h4^m_w2v_model,1,-1
8,SENTS-h4^m_w2v_model,2,0
8,SENTS-h4^m_w2v_model,3,-1
9,SENTS-h4^m_w2v_model,1,-1
9,SENTS-h4^m_w2v_model,2,0
9,SENTS-h4^m_w2v_model,3,-1
10,SENTS-h4^m_w2v_model,1,1
10,SENTS-h4^m_w2v_model,2,1
10,SENTS-h4^m_w2v_model,3,1
11,SENTS-h4^m_w2v_model,1,-1
11,SENTS-h4^m_w2v_model,2,0
11,SENTS-h4^m_w2v_model,3,-1
12,SENTS-h4^m_w2v_model,1,0
12,SENTS-h4^m_w2v_model,2,0
12,SENTS-h4^m_w2v_model,3,-1
13,SENTS-h4^m_w2v_model,1,1
13,SENTS-h4^m_w2v_model,2,0
13,SENTS-h4^m_w2v_model,3,1
14,SENTS-h4^m_w2v_model,1,1
14,SENTS-h4^m_w2v_model,2,1
14,SENTS-h4^m_w2v_model,3,-1
15,SENTS-h4^m_w2v_model,1,1
15,SENTS-h4^m_w2v_model,2,0
15,SENTS-h4^m_w2v_model,3,-1
16,SENTS-h4^m_w2v_model,1,0
16,SENTS-h4^m_w2v_model,2,0
16,SENTS-h4^m_w2v_model,3,0
17,SENTS-h4^m_w2v_model,1,1
17,SENTS-h4^m_w2v_model,2,0
17,SENTS-h4^m_w2v_model,3,2
18,SENTS-h4^m_w2v_model,1,0
18,SENTS-h4^m_w2v_model,2,0
18,SENTS-h4^m_w2v_model,3,0
19,SENTS-h4^m_w2v_model,1,0
19,SENTS-h4^m_w2v_model,2,0
19,SENTS-h4^m_w2v_model,3,0
20,SENTS-h4^m_w2v_model,1,0
20,SENTS-h4^m_w2v_model,2,0
20,SENTS-h4^m_w2v_model,3,0
21,SENTS-h4^m_w2v_model,1,0
21,SENTS-h4^m_w2v_model,2,0
21,SENTS-h4^m_w2v_model,3,-1
22,SENTS-h4^m_w2v_model,1,-1
22,SENTS-h4^m_w2v_model,2,0
22,SENTS-h4^m_w2v_model,3,0
23,SENTS-h4^m_w2v_model,1,0
23,SENTS-h4^m_w2v_model,2,0
23,SENTS-h4^m_w2v_model,3,-1
24,SENTS-h4^m_w2v_model,1,-1
24,SENTS-h4^m_w2v_model,2,0
24,SENTS-h4^m_w2v_model,3,0
25,SENTS-h4^m_w2v_model,1,0
25,SENTS-h4^m_w2v_model,2,-1
25,SENTS-h4^m_w2v_model,3,-1
26,SENTS-h4^m_w2v_model,1,1
26,SENTS-h4^m_w2v_model,2,0
26,SENTS-h4^m_w2v_model,3,1
27,SENTS-h4^m_w2v_model,1,0
27,SENTS-h4^m_w2v_model,2,0
27,SENTS-h4^m_w2v_model,3,0
28,SENTS-h4^m_w2v_model,1,1
28,SENTS-h4^m_w2v_model,2,2
28,SENTS-h4^m_w2v_model,3,2
29,SENTS-h4^m_w2v_model,1,0
29,SENTS-h4^m_w2v_model,2,0
29,SENTS-h4^m_w2v_model,3,0
30,SENTS-h4^m_w2v_model,1,-1
30,SENTS-h4^m_w2v_model,2,0
30,SENTS-h4^m_w2v_model,3,-1
31,SENTS-h4^m_w2v_model,1,0
31,SENTS-h4^m_w2v_model,2,0
31,SENTS-h4^m_w2v_model,3,-1
32,SENTS-h4^m_w2v_model,1,0
32,SENTS-h4^m_w2v_model,2,0
32,SENTS-h4^m_w2v_model,3,-1
33,SENTS-h4^m_w2v_model,1,0
33,SENTS-h4^m_w2v_model,2,0
33,SENTS-h4^m_w2v_model,3,0
34,SENTS-h4^m_w2v_model,1,-1
34,SENTS-h4^m_w2v_model,2,0
34,SENTS-h4^m_w2v_model,3,-1
35,SENTS-h4^m_w2v_model,1,1
35,SENTS-h4^m_w2v_model,2,1
35,SENTS-h4^m_w2v_model,3,-1
36,SENTS-h4^m_w2v_model,1,1
36,SENTS-h4^m_w2v_model,2,0
36,SENTS-h4^m_w2v_model,3,-1
37,SENTS-h4^m_w2v_model,1,0
37,SENTS-h4^m_w2v_model,2,-1
37,SENTS-h4^m_w2v_model,3,-1
38,SENTS-h4^m_w2v_model,1,1
38,SENTS-h4^m_w2v_model,2,0
38,SENTS-h4^m_w2v_model,3,1
39,SENTS-h4^m_w2v_model,1,0
39,SENTS-h4^m_w2v_model,2,0
39,SENTS-h4^m_w2v_model,3,0
40,SENTS-h4^m_w2v_model,1,0
40,SENTS-h4^m_w2v_model,2,0
40,SENTS-h4^m_w2v_model,3,0
41,SENTS-h4^m_w2v_model,1,0
41,SENTS-h4^m_w2v_model,2,0
41,SENTS-h4^m_w2v_model,3,-1
42,SENTS-h4^m_w2v_model,1,1
42,SENTS-h4^m_w2v_model,2,0
42,SENTS-h4^m_w2v_model,3,0
43,SENTS-h4^m_w2v_model,1,1
43,SENTS-h4^m_w2v_model,2,0
43,SENTS-h4^m_w2v_model,3,-1
44,SENTS-h4^m_w2v_model,1,0
44,SENTS-h4^m_w2v_model,2,0
44,SENTS-h4^m_w2v_model,3,0
45,SENTS-h4^m_w2v_model,1,0
45,SENTS-h4^m_w2v_model,2,0
45,SENTS-h4^m_w2v_model,3,-1
46,SENTS-h4^m_w2v_model,1,1
46,SENTS-h4^m_w2v_model,2,0
46,SENTS-h4^m_w2v_model,3,-1
47,SENTS-h4^m_w2v_model,1,0
47,SENTS-h4^m_w2v_model,2,-1
47,SENTS-h4^m_w2v_model,3,-1
48,SENTS-h4^m_w2v_model,1,0
48,SENTS-h4^m_w2v_model,2,0
48,SENTS-h4^m_w2v_model,3,0
49,SENTS-h4^m_w2v_model,1,1
49,SENTS-h4^m_w2v_model,2,0
49,SENTS-h4^m_w2v_model,3,1
50,SENTS-h4^m_w2v_model,1,1
50,SENTS-h4^m_w2v_model,2,1
50,SENTS-h4^m_w2v_model,3,1
51,SENTS-h4^m_w2v_model,1,0
51,SENTS-h4^m_w2v_model,2,0
51,SENTS-h4^m_w2v_model,3,0
52,SENTS-h4^m_w2v_model,1,1
52,SENTS-h4^m_w2v_model,2,1
52,SENTS-h4^m_w2v_model,3,1
53,SENTS-h4^m_w2v_model,1,2
53,SENTS-h4^m_w2v_model,2,1
53,SENTS-h4^m_w2v_model,3,2
54,SENTS-h4^m_w2v_model,1,1
54,SENTS-h4^m_w2v_model,2,0
54,SENTS-h4^m_w2v_model,3,-1
55,SENTS-h4^m_w2v_model,1,-2
55,SENTS-h4^m_w2v_model,2,0
55,SENTS-h4^m_w2v_model,3,-2
56,SENTS-h4^m_w2v_model,1,0
56,SENTS-h4^m_w2v_model,2,-1
56,SENTS-h4^m_w2v_model,3,-1
57,SENTS-h4^m_w2v_model,1,0
57,SENTS-h4^m_w2v_model,2,0
57,SENTS-h4^m_w2v_model,3,0
58,SENTS-h4^m_w2v_model,1,2
58,SENTS-h4^m_w2v_model,2,2
58,SENTS-h4^m_w2v_model,3,2
59,SENTS-h4^m_w2v_model,1,1
59,SENTS-h4^m_w2v_model,2,1
59,SENTS-h4^m_w2v_model,3,1
60,SENTS-h4^m_w2v_model,1,2
60,SENTS-h4^m_w2v_model,2,1
60,SENTS-h4^m_w2v_model,3,0
61,SENTS-h4^m_w2v_model,1,0
61,SENTS-h4^m_w2v_model,2,-1
61,SENTS-h4^m_w2v_model,3,-1
62,SENTS-h4^m_w2v_model,1,0
62,SENTS-h4^m_w2v_model,2,0
62,SENTS-h4^m_w2v_model,3,0
63,SENTS-h4^m_w2v_model,1,0
63,SENTS-h4^m_w2v_model,2,0
63,SENTS-h4^m_w2v_model,3,1
64,SENTS-h4^m_w2v_model,1,0
64,SENTS-h4^m_w2v_model,2,0
64,SENTS-h4^m_w2v_model,3,0
65,SENTS-h4^m_w2v_model,1,1
